route_id,route_name,direction_id,stop_sequence,segment_name,window,speed_kmh,avg_route_speed_kmh,segment_max_speed_kmh,runtime_sec,start_stop_name,end_stop_name,segment_id,start_stop_id,end_stop_id,shape_id,distance_m,geometry
187049e4-1fe7-4675-999b-2dc12139a97e,3A BAYVIEW,0,40,Mapleview at Huronia - Welham Road,22:00-24:00,28.0,588.0,28.0,70.0,Mapleview at Huronia,Welham Road,ffb24649-47b4-4fcb-bcb1-eb2c10100efc - bcac70cf-8db0-43de-8f07-d7c22cd10086,ffb24649-47b4-4fcb-bcb1-eb2c10100efc,bcac70cf-8db0-43de-8f07-d7c22cd10086,dc410443-f59e-409f-80ad-e60c6eeab159,544.4252172978514,"LINESTRING (-79.66309108 44.34055384, -79.66309108 44.34055384, -79.66958204 44.3390317)"
187049e4-1fe7-4675-999b-2dc12139a97e,3A BAYVIEW,0,71,Bayview at Little - Allandale Heights School,22:00-24:00,588.0,588.0,697.75,42.0,Bayview at Little,Allandale Heights School,31dadd6a-d850-4d4c-a78e-c9d19d69b9a1 - f35cf65e-bf06-4206-8e77-6d6fb6c5320c,31dadd6a-d850-4d4c-a78e-c9d19d69b9a1,f35cf65e-bf06-4206-8e77-6d6fb6c5320c,dc410443-f59e-409f-80ad-e60c6eeab159,11978.410763336678,"LINESTRING (-79.68353462 44.36257539, -79.68353462 44.36257539, -79.6105754143343 44.3522384376668, -79.6842543 44.36538192)"
187049e4-1fe7-4675-999b-2dc12139a97e,3A BAYVIEW,0,25,Grand Forest Drive - Big Bay Point at Dodson,6:00-9:00,562.2,562.2,702.3478260869565,57.0,Grand Forest Drive,Big Bay Point at Dodson,f1375909-b390-4e61-a1d7-f46809a75e7a - bbed2b69-0bdf-443c-af42-c63af9a6a59b,f1375909-b390-4e61-a1d7-f46809a75e7a,bbed2b69-0bdf-443c-af42-c63af9a6a59b,dc410443-f59e-409f-80ad-e60c6eeab159,11233.138742814714,"LINESTRING (-79.63587599 44.35978883, -79.63587599 44.35978883, -79.6906071716909 44.3752236291899, -79.6979470370976 44.3845174839805, -79.641179 44.358631)"
187049e4-1fe7-4675-999b-2dc12139a97e,3A BAYVIEW,0,40,Mapleview at Huronia - Welham Road,6:00-9:00,28.0,562.2,28.0,70.0,Mapleview at Huronia,Welham Road,ffb24649-47b4-4fcb-bcb1-eb2c10100efc - bcac70cf-8db0-43de-8f07-d7c22cd10086,ffb24649-47b4-4fcb-bcb1-eb2c10100efc,bcac70cf-8db0-43de-8f07-d7c22cd10086,dc410443-f59e-409f-80ad-e60c6eeab159,544.4252172978514,"LINESTRING (-79.66309108 44.34055384, -79.66309108 44.34055384, -79.66958204 44.3390317)"
187049e4-1fe7-4675-999b-2dc12139a97e,3A BAYVIEW,0,71,Bayview at Little - Allandale Heights School,6:00-9:00,562.2,562.2,697.75,42.0,Bayview at Little,Allandale Heights School,31dadd6a-d850-4d4c-a78e-c9d19d69b9a1 - f35cf65e-bf06-4206-8e77-6d6fb6c5320c,31dadd6a-d850-4d4c-a78e-c9d19d69b9a1,f35cf65e-bf06-4206-8e77-6d6fb6c5320c,dc410443-f59e-409f-80ad-e60c6eeab159,11978.410763336678,"LINESTRING (-79.68353462 44.36257539, -79.68353462 44.36257539, -79.6105754143343 44.3522384376668, -79.6842543 44.36538192)"
187049e4-1fe7-4675-999b-2dc12139a97e,3A BAYVIEW,0,25,Grand Forest Drive - Big Bay Point at Dodson,9:00-15:00,576.0,576.0,702.3478260869565,57.0,Grand Forest Drive,Big Bay Point at Dodson,f1375909-b390-4e61-a1d7-f46809a75e7a - bbed2b69-0bdf-443c-af42-c63af9a6a59b,f1375909-b390-4e61-a1d7-f46809a75e7a,bbed2b69-0bdf-443c-af42-c63af9a6a59b,dc410443-f59e-409f-80ad-e60c6eeab159,11233.138742814714,"LINESTRING (-79.63587599 44.35978883, -79.63587599 44.35978883, -79.6906071716909 44.3752236291899, -79.6979470370976 44.3845174839805, -79.641179 44.358631)"
187049e4-1fe7-4675-999b-2dc12139a97e,3A BAYVIEW,0,40,Mapleview at Huronia - Welham Road,9:00-15:00,28.0,576.0,28.0,70.0,Mapleview at Huronia,Welham Road,ffb24649-47b4-4fcb-bcb1-eb2c10100efc - bcac70cf-8db0-43de-8f07-d7c22cd10086,ffb24649-47b4-4fcb-bcb1-eb2c10100efc,bcac70cf-8db0-43de-8f07-d7c22cd10086,dc410443-f59e-409f-80ad-e60c6eeab159,544.4252172978514,"LINESTRING (-79.66309108 44.34055384, -79.66309108 44.34055384, -79.66958204 44.3390317)"
187049e4-1fe7-4675-999b-2dc12139a97e,3A BAYVIEW,0,71,Bayview at Little - Allandale Heights School,9:00-15:00,576.0,576.0,697.75,43.6,Bayview at Little,Allandale Heights School,31dadd6a-d850-4d4c-a78e-c9d19d69b9a1 - f35cf65e-bf06-4206-8e77-6d6fb6c5320c,31dadd6a-d850-4d4c-a78e-c9d19d69b9a1,f35cf65e-bf06-4206-8e77-6d6fb6c5320c,dc410443-f59e-409f-80ad-e60c6eeab159,11978.410763336678,"LINESTRING (-79.68353462 44.36257539, -79.68353462 44.36257539, -79.6105754143343 44.3522384376668, -79.6842543 44.36538192)"
1a580ceb-1789-495e-af68-dc3b5a53df70,7A GROVE,0,8,South Village Way - Mapleview at Park Place,19:00-22:00,22.0,25.5,22.0,54.0,South Village Way,Mapleview at Park Place,ca267cbd-2d9b-4495-aa8e-cd7839dea74e - 3642c9e9-33b8-47eb-8bd6-2eec2c10380f,ca267cbd-2d9b-4495-aa8e-cd7839dea74e,3642c9e9-33b8-47eb-8bd6-2eec2c10380f,f01e8e5e-90a0-4047-b80b-90c4520caa80,324.39411275558626,"LINESTRING (-79.67928743 44.33917077, -79.67928743 44.33917077, -79.6805260885075 44.3363892636531)"
1a580ceb-1789-495e-af68-dc3b5a53df70,7A GROVE,0,52,Peggy Hill Team Community Centre - White Elm Road,19:00-22:00,29.0,25.5,29.0,76.0,Peggy Hill Team Community Centre,White Elm Road,f196b67a-bbb9-4e24-9bc7-9a4e8246c9d8 - 54218c6b-6416-40d0-bb20-f856e21439f8,f196b67a-bbb9-4e24-9bc7-9a4e8246c9d8,54218c6b-6416-40d0-bb20-f856e21439f8,f01e8e5e-90a0-4047-b80b-90c4520caa80,605.1745814176766,"LINESTRING (-79.7171497 44.33993688, -79.7171497 44.33993688, -79.72473666 44.33976471)"
1a580ceb-1789-495e-af68-dc3b5a53df70,7A GROVE,0,8,South Village Way - Mapleview at Park Place,22:00-24:00,22.0,25.5,22.0,54.0,South Village Way,Mapleview at Park Place,ca267cbd-2d9b-4495-aa8e-cd7839dea74e - 3642c9e9-33b8-47eb-8bd6-2eec2c10380f,ca267cbd-2d9b-4495-aa8e-cd7839dea74e,3642c9e9-33b8-47eb-8bd6-2eec2c10380f,f01e8e5e-90a0-4047-b80b-90c4520caa80,324.39411275558626,"LINESTRING (-79.67928743 44.33917077, -79.67928743 44.33917077, -79.6805260885075 44.3363892636531)"
1a580ceb-1789-495e-af68-dc3b5a53df70,7A GROVE,0,52,Peggy Hill Team Community Centre - White Elm Road,22:00-24:00,29.0,25.5,29.0,76.0,Peggy Hill Team Community Centre,White Elm Road,f196b67a-bbb9-4e24-9bc7-9a4e8246c9d8 - 54218c6b-6416-40d0-bb20-f856e21439f8,f196b67a-bbb9-4e24-9bc7-9a4e8246c9d8,54218c6b-6416-40d0-bb20-f856e21439f8,f01e8e5e-90a0-4047-b80b-90c4520caa80,605.1745814176766,"LINESTRING (-79.7171497 44.33993688, -79.7171497 44.33993688, -79.72473666 44.33976471)"
1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,19,Johnson at Hickling Trail - Johnson at Mayor,15:00-19:00,690.0,690.0,690.0,46.0,Johnson at Hickling Trail,Johnson at Mayor,cb488eab-703d-4221-89ec-f1c11ef506e8 - ae4079ca-18d8-4e5e-8268-552360416347,cb488eab-703d-4221-89ec-f1c11ef506e8,ae4079ca-18d8-4e5e-8268-552360416347,721ac9c5-8e59-4c44-98bb-ecd962464468,8817.445611447714,"LINESTRING (-79.655301 44.4038, -79.655301 44.4038, -79.6654882827692 44.4146990427196, -79.7025818945516 44.4148452231196, -79.6843026390256 44.407654220322, -79.670442323115 44.4136449345139, -79.654712 44.406942)"
1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,19,Johnson at Hickling Trail - Johnson at Mayor,19:00-22:00,690.0,690.0,690.0,46.0,Johnson at Hickling Trail,Johnson at Mayor,cb488eab-703d-4221-89ec-f1c11ef506e8 - ae4079ca-18d8-4e5e-8268-552360416347,cb488eab-703d-4221-89ec-f1c11ef506e8,ae4079ca-18d8-4e5e-8268-552360416347,721ac9c5-8e59-4c44-98bb-ecd962464468,8817.445611447714,"LINESTRING (-79.655301 44.4038, -79.655301 44.4038, -79.6654882827692 44.4146990427196, -79.7025818945516 44.4148452231196, -79.6843026390256 44.407654220322, -79.670442323115 44.4136449345139, -79.654712 44.406942)"
1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,19,Johnson at Hickling Trail - Johnson at Mayor,6:00-9:00,690.0,690.0,690.0,46.0,Johnson at Hickling Trail,Johnson at Mayor,cb488eab-703d-4221-89ec-f1c11ef506e8 - ae4079ca-18d8-4e5e-8268-552360416347,cb488eab-703d-4221-89ec-f1c11ef506e8,ae4079ca-18d8-4e5e-8268-552360416347,721ac9c5-8e59-4c44-98bb-ecd962464468,8817.445611447714,"LINESTRING (-79.655301 44.4038, -79.655301 44.4038, -79.6654882827692 44.4146990427196, -79.7025818945516 44.4148452231196, -79.6843026390256 44.407654220322, -79.670442323115 44.4136449345139, -79.654712 44.406942)"
1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,19,Johnson at Hickling Trail - Johnson at Mayor,9:00-15:00,690.0,690.0,690.0,46.0,Johnson at Hickling Trail,Johnson at Mayor,cb488eab-703d-4221-89ec-f1c11ef506e8 - ae4079ca-18d8-4e5e-8268-552360416347,cb488eab-703d-4221-89ec-f1c11ef506e8,ae4079ca-18d8-4e5e-8268-552360416347,721ac9c5-8e59-4c44-98bb-ecd962464468,8817.445611447714,"LINESTRING (-79.655301 44.4038, -79.655301 44.4038, -79.6654882827692 44.4146990427196, -79.7025818945516 44.4148452231196, -79.6843026390256 44.407654220322, -79.670442323115 44.4136449345139, -79.654712 44.406942)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,56,Hawkins Drive - Wright Drive,15:00-19:00,29.0,285.0,29.0,53.0,Hawkins Drive,Wright Drive,4d63f924-d968-4de8-9970-6562da26636b - c5bb4634-63d9-494b-b290-e33a34e278f8,4d63f924-d968-4de8-9970-6562da26636b,c5bb4634-63d9-494b-b290-e33a34e278f8,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,424.4173268635113,"LINESTRING (-79.72189311 44.35342967, -79.72189311 44.35342967, -79.72698487 44.35231205)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,61,Batteaux Street - Oakside Court,15:00-19:00,285.0,285.0,285.0,117.0,Batteaux Street,Oakside Court,b33da676-ab4c-4967-86c1-f792ee9a91ee - eb43eb1d-ea00-49a3-9153-9a2080a9d30e,b33da676-ab4c-4967-86c1-f792ee9a91ee,eb43eb1d-ea00-49a3-9153-9a2080a9d30e,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,17577.861356721987,"LINESTRING (-79.7340535959037 44.3479173986863, -79.7340535959037 44.3479173986863, -79.6737012072624 44.4108956701097, -79.6743020221175 44.4071218018008, -79.7301737803324 44.3412118757493, -79.72906609 44.34083908)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,2,Rose Street - Duckworth at Grove,19:00-22:00,8.0,273.0,253.5,98.0,Rose Street,Duckworth at Grove,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8 - b64abe1c-2622-45d1-a112-f363f75ff0df,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,b64abe1c-2622-45d1-a112-f363f75ff0df,1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,205.70162718731135,"LINESTRING (-79.67387444 44.40999837, -79.67387444 44.40999837, -79.67421265 44.40816266)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,56,Hawkins Drive - Wright Drive,19:00-22:00,29.0,273.0,29.0,53.0,Hawkins Drive,Wright Drive,4d63f924-d968-4de8-9970-6562da26636b - c5bb4634-63d9-494b-b290-e33a34e278f8,4d63f924-d968-4de8-9970-6562da26636b,c5bb4634-63d9-494b-b290-e33a34e278f8,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,424.4173268635113,"LINESTRING (-79.72189311 44.35342967, -79.72189311 44.35342967, -79.72698487 44.35231205)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,61,Batteaux Street - Oakside Court,19:00-22:00,273.0,273.0,285.0,117.0,Batteaux Street,Oakside Court,b33da676-ab4c-4967-86c1-f792ee9a91ee - eb43eb1d-ea00-49a3-9153-9a2080a9d30e,b33da676-ab4c-4967-86c1-f792ee9a91ee,eb43eb1d-ea00-49a3-9153-9a2080a9d30e,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,17577.861356721987,"LINESTRING (-79.7340535959037 44.3479173986863, -79.7340535959037 44.3479173986863, -79.6737012072624 44.4108956701097, -79.6743020221175 44.4071218018008, -79.7301737803324 44.3412118757493, -79.72906609 44.34083908)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,2,Rose Street - Duckworth at Grove,22:00-24:00,130.8,253.5,253.5,50.5,Rose Street,Duckworth at Grove,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8 - b64abe1c-2622-45d1-a112-f363f75ff0df,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,b64abe1c-2622-45d1-a112-f363f75ff0df,1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,205.70162718731135,"LINESTRING (-79.67387444 44.40999837, -79.67387444 44.40999837, -79.67421265 44.40816266)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,56,Hawkins Drive - Wright Drive,22:00-24:00,29.0,253.5,29.0,53.0,Hawkins Drive,Wright Drive,4d63f924-d968-4de8-9970-6562da26636b - c5bb4634-63d9-494b-b290-e33a34e278f8,4d63f924-d968-4de8-9970-6562da26636b,c5bb4634-63d9-494b-b290-e33a34e278f8,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,424.4173268635113,"LINESTRING (-79.72189311 44.35342967, -79.72189311 44.35342967, -79.72698487 44.35231205)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,61,Batteaux Street - Oakside Court,22:00-24:00,253.5,253.5,285.0,117.0,Batteaux Street,Oakside Court,b33da676-ab4c-4967-86c1-f792ee9a91ee - eb43eb1d-ea00-49a3-9153-9a2080a9d30e,b33da676-ab4c-4967-86c1-f792ee9a91ee,eb43eb1d-ea00-49a3-9153-9a2080a9d30e,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,17577.861356721987,"LINESTRING (-79.7340535959037 44.3479173986863, -79.7340535959037 44.3479173986863, -79.6737012072624 44.4108956701097, -79.6743020221175 44.4071218018008, -79.7301737803324 44.3412118757493, -79.72906609 44.34083908)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,56,Hawkins Drive - Wright Drive,6:00-9:00,29.0,285.0,29.0,53.0,Hawkins Drive,Wright Drive,4d63f924-d968-4de8-9970-6562da26636b - c5bb4634-63d9-494b-b290-e33a34e278f8,4d63f924-d968-4de8-9970-6562da26636b,c5bb4634-63d9-494b-b290-e33a34e278f8,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,424.4173268635113,"LINESTRING (-79.72189311 44.35342967, -79.72189311 44.35342967, -79.72698487 44.35231205)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,61,Batteaux Street - Oakside Court,6:00-9:00,285.0,285.0,285.0,117.0,Batteaux Street,Oakside Court,b33da676-ab4c-4967-86c1-f792ee9a91ee - eb43eb1d-ea00-49a3-9153-9a2080a9d30e,b33da676-ab4c-4967-86c1-f792ee9a91ee,eb43eb1d-ea00-49a3-9153-9a2080a9d30e,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,17577.861356721987,"LINESTRING (-79.7340535959037 44.3479173986863, -79.7340535959037 44.3479173986863, -79.6737012072624 44.4108956701097, -79.6743020221175 44.4071218018008, -79.7301737803324 44.3412118757493, -79.72906609 44.34083908)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,56,Hawkins Drive - Wright Drive,9:00-15:00,29.0,285.0,29.0,53.0,Hawkins Drive,Wright Drive,4d63f924-d968-4de8-9970-6562da26636b - c5bb4634-63d9-494b-b290-e33a34e278f8,4d63f924-d968-4de8-9970-6562da26636b,c5bb4634-63d9-494b-b290-e33a34e278f8,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,424.4173268635113,"LINESTRING (-79.72189311 44.35342967, -79.72189311 44.35342967, -79.72698487 44.35231205)"
323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,61,Batteaux Street - Oakside Court,9:00-15:00,285.0,285.0,285.0,117.0,Batteaux Street,Oakside Court,b33da676-ab4c-4967-86c1-f792ee9a91ee - eb43eb1d-ea00-49a3-9153-9a2080a9d30e,b33da676-ab4c-4967-86c1-f792ee9a91ee,eb43eb1d-ea00-49a3-9153-9a2080a9d30e,a5c0411d-3a3a-40bb-8c2c-367ce1ab66f1,17577.861356721987,"LINESTRING (-79.7340535959037 44.3479173986863, -79.7340535959037 44.3479173986863, -79.6737012072624 44.4108956701097, -79.6743020221175 44.4071218018008, -79.7301737803324 44.3412118757493, -79.72906609 44.34083908)"
5d3a25c7-5554-4f06-87ca-992a7e8c4e7b,3B PAINSWICK,0,74,Sovereign's Gate - Prince William Way at Sandringham,0:00-6:00,946.0,946.0,946.0,49.0,Sovereign's Gate,Prince William Way at Sandringham,b8db7274-3429-44a0-8973-099d8086846f - c99ba340-c6f7-4989-914a-6ce8cfb9daee,b8db7274-3429-44a0-8973-099d8086846f,c99ba340-c6f7-4989-914a-6ce8cfb9daee,ac76fbf0-8f93-4ddd-931a-fba07479e6b1,12882.575724753355,"LINESTRING (-79.61469591 44.36196381, -79.61469591 44.36196381, -79.6932236667409 44.3704761189506, -79.612627 44.358756)"
5d3a25c7-5554-4f06-87ca-992a7e8c4e7b,3B PAINSWICK,0,74,Sovereign's Gate - Prince William Way at Sandringham,15:00-19:00,946.0,946.0,946.0,49.0,Sovereign's Gate,Prince William Way at Sandringham,b8db7274-3429-44a0-8973-099d8086846f - c99ba340-c6f7-4989-914a-6ce8cfb9daee,b8db7274-3429-44a0-8973-099d8086846f,c99ba340-c6f7-4989-914a-6ce8cfb9daee,ac76fbf0-8f93-4ddd-931a-fba07479e6b1,12882.575724753355,"LINESTRING (-79.61469591 44.36196381, -79.61469591 44.36196381, -79.6932236667409 44.3704761189506, -79.612627 44.358756)"
5d3a25c7-5554-4f06-87ca-992a7e8c4e7b,3B PAINSWICK,0,74,Sovereign's Gate - Prince William Way at Sandringham,19:00-22:00,946.0,946.0,946.0,49.0,Sovereign's Gate,Prince William Way at Sandringham,b8db7274-3429-44a0-8973-099d8086846f - c99ba340-c6f7-4989-914a-6ce8cfb9daee,b8db7274-3429-44a0-8973-099d8086846f,c99ba340-c6f7-4989-914a-6ce8cfb9daee,ac76fbf0-8f93-4ddd-931a-fba07479e6b1,12882.575724753355,"LINESTRING (-79.61469591 44.36196381, -79.61469591 44.36196381, -79.6932236667409 44.3704761189506, -79.612627 44.358756)"
5d3a25c7-5554-4f06-87ca-992a7e8c4e7b,3B PAINSWICK,0,74,Sovereign's Gate - Prince William Way at Sandringham,22:00-24:00,946.0,946.0,946.0,49.0,Sovereign's Gate,Prince William Way at Sandringham,b8db7274-3429-44a0-8973-099d8086846f - c99ba340-c6f7-4989-914a-6ce8cfb9daee,b8db7274-3429-44a0-8973-099d8086846f,c99ba340-c6f7-4989-914a-6ce8cfb9daee,ac76fbf0-8f93-4ddd-931a-fba07479e6b1,12882.575724753355,"LINESTRING (-79.61469591 44.36196381, -79.61469591 44.36196381, -79.6932236667409 44.3704761189506, -79.612627 44.358756)"
5d3a25c7-5554-4f06-87ca-992a7e8c4e7b,3B PAINSWICK,0,74,Sovereign's Gate - Prince William Way at Sandringham,6:00-9:00,946.0,946.0,946.0,49.0,Sovereign's Gate,Prince William Way at Sandringham,b8db7274-3429-44a0-8973-099d8086846f - c99ba340-c6f7-4989-914a-6ce8cfb9daee,b8db7274-3429-44a0-8973-099d8086846f,c99ba340-c6f7-4989-914a-6ce8cfb9daee,ac76fbf0-8f93-4ddd-931a-fba07479e6b1,12882.575724753355,"LINESTRING (-79.61469591 44.36196381, -79.61469591 44.36196381, -79.6932236667409 44.3704761189506, -79.612627 44.358756)"
5d3a25c7-5554-4f06-87ca-992a7e8c4e7b,3B PAINSWICK,0,74,Sovereign's Gate - Prince William Way at Sandringham,9:00-15:00,946.0,946.0,946.0,49.0,Sovereign's Gate,Prince William Way at Sandringham,b8db7274-3429-44a0-8973-099d8086846f - c99ba340-c6f7-4989-914a-6ce8cfb9daee,b8db7274-3429-44a0-8973-099d8086846f,c99ba340-c6f7-4989-914a-6ce8cfb9daee,ac76fbf0-8f93-4ddd-931a-fba07479e6b1,12882.575724753355,"LINESTRING (-79.61469591 44.36196381, -79.61469591 44.36196381, -79.6932236667409 44.3704761189506, -79.612627 44.358756)"
605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,30,Essa at Anne - Barrie Curling Club,0:00-6:00,4685.3,4685.3,4685.333333333333,19.0,Essa at Anne,Barrie Curling Club,04bfd6db-25e2-4f50-abf2-d54d7655f5a7 - 775375cd-4a6e-49bb-aeec-c3465452602e,04bfd6db-25e2-4f50-abf2-d54d7655f5a7,775375cd-4a6e-49bb-aeec-c3465452602e,9973f4ab-0cda-458f-b974-ef94f6adb126,16119.605130504653,"LINESTRING (-79.69510843 44.36787963, -79.69510843 44.36787963, -79.7293610709525 44.3255075410311, -79.690739941045 44.3881746761903, -79.6973421989287 44.3640482046633, -79.69581395 44.366855)"
605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,170,Canadian Tire Plaza - Bryne Drive,0:00-6:00,4685.3,4685.3,4685.333333333333,26.0,Canadian Tire Plaza,Bryne Drive,7d04f855-2212-4a57-b667-e3fe7d3b4b0b - 8ef473de-4b97-43c9-8b93-c61d17c90d54,7d04f855-2212-4a57-b667-e3fe7d3b4b0b,8ef473de-4b97-43c9-8b93-c61d17c90d54,2c7983d5-076d-4179-87bf-77704c990652,39731.0624175298,"LINESTRING (-79.69292148 44.33345762, -79.69292148 44.33345762, -79.698888492518 44.3749661371092, -79.6688987117349 44.4144335040112, -79.7031532051058 44.3487260847525, -79.7195884418242 44.334468801884, -79.6566155348191 44.3973263738946, -79.6926268751995 44.3760363385699, -79.691315274913 44.3907133871742, -79.69059502 44.33397649)"
605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,55,St. Vincent Street - Collier Street,15:00-19:00,2691.2,2691.2,2691.25,48.0,St. Vincent Street,Collier Street,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,25577955-0808-4cc2-a0e4-c16dd501b22f,21018.970604613118,"LINESTRING (-79.67315153 44.39282082, -79.67315153 44.39282082, -79.6493789344656 44.4004001856089, -79.7293610709525 44.3255075410311, -79.67656421 44.3916347)"
605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,149,Marsellus at Mapleview - Lougheed at Mapleview,15:00-19:00,22.7,2691.2,23.0,65.94736842105263,Marsellus at Mapleview,Lougheed at Mapleview,4bbf7159-3a48-480e-a903-89947238de53 - 657ef523-0485-4299-a2c0-06eca44991f9,4bbf7159-3a48-480e-a903-89947238de53,657ef523-0485-4299-a2c0-06eca44991f9,2c7983d5-076d-4179-87bf-77704c990652,406.40211887966245,"LINESTRING (-79.72481436 44.32671816, -79.72481436 44.32671816, -79.7290948 44.32473266)"
605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,167,Ecole Romeo Dallaire - Mapleview at Essa,15:00-19:00,2691.2,2691.2,2691.25,50.0,Ecole Romeo Dallaire,Mapleview at Essa,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,25577955-0808-4cc2-a0e4-c16dd501b22f,15610.609772575057,"LINESTRING (-79.715909 44.326568, -79.715909 44.326568, -79.6910658294598 44.3904277318971, -79.7257253364161 44.3304910856778, -79.712884 44.329028)"
605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,170,Canadian Tire Plaza - Bryne Drive,15:00-19:00,2691.2,2691.2,4685.333333333333,26.0,Canadian Tire Plaza,Bryne Drive,7d04f855-2212-4a57-b667-e3fe7d3b4b0b - 8ef473de-4b97-43c9-8b93-c61d17c90d54,7d04f855-2212-4a57-b667-e3fe7d3b4b0b,8ef473de-4b97-43c9-8b93-c61d17c90d54,2c7983d5-076d-4179-87bf-77704c990652,39731.0624175298,"LINESTRING (-79.69292148 44.33345762, -79.69292148 44.33345762, -79.698888492518 44.3749661371092, -79.6688987117349 44.4144335040112, -79.7031532051058 44.3487260847525, -79.7195884418242 44.334468801884, -79.6566155348191 44.3973263738946, -79.6926268751995 44.3760363385699, -79.691315274913 44.3907133871742, -79.69059502 44.33397649)"
605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,149,Marsellus at Mapleview - Lougheed at Mapleview,19:00-22:00,23.0,2762.0,23.0,65.0,Marsellus at Mapleview,Lougheed at Mapleview,4bbf7159-3a48-480e-a903-89947238de53 - 657ef523-0485-4299-a2c0-06eca44991f9,4bbf7159-3a48-480e-a903-89947238de53,657ef523-0485-4299-a2c0-06eca44991f9,2c7983d5-076d-4179-87bf-77704c990652,406.40211887966245,"LINESTRING (-79.72481436 44.32671816, -79.72481436 44.32671816, -79.7290948 44.32473266)"
605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,170,Canadian Tire Plaza - Bryne Drive,19:00-22:00,2762.0,2762.0,4685.333333333333,26.0,Canadian Tire Plaza,Bryne Drive,7d04f855-2212-4a57-b667-e3fe7d3b4b0b - 8ef473de-4b97-43c9-8b93-c61d17c90d54,7d04f855-2212-4a57-b667-e3fe7d3b4b0b,8ef473de-4b97-43c9-8b93-c61d17c90d54,2c7983d5-076d-4179-87bf-77704c990652,39731.0624175298,"LINESTRING (-79.69292148 44.33345762, -79.69292148 44.33345762, -79.698888492518 44.3749661371092, -79.6688987117349 44.4144335040112, -79.7031532051058 44.3487260847525, -79.7195884418242 44.334468801884, -79.6566155348191 44.3973263738946, -79.6926268751995 44.3760363385699, -79.691315274913 44.3907133871742, -79.69059502 44.33397649)"
